threshold,tp,fp,fn,tn,precision,recall,f1,accuracy,roc_auc,utility
0.928,1,1,47,175,0.5,0.020833333333333332,0.04,0.7857142857142857,0.8893229166666666,45.0
0.93,1,1,47,175,0.5,0.020833333333333332,0.04,0.7857142857142857,0.8893229166666666,45.0
0.932,1,1,47,175,0.5,0.020833333333333332,0.04,0.7857142857142857,0.8893229166666666,45.0
0.934,1,1,47,175,0.5,0.020833333333333332,0.04,0.7857142857142857,0.8893229166666666,45.0
0.936,1,1,47,175,0.5,0.020833333333333332,0.04,0.7857142857142857,0.8893229166666666,45.0
0.9380000000000001,1,1,47,175,0.5,0.020833333333333332,0.04,0.7857142857142857,0.8893229166666666,45.0
0.9400000000000001,1,1,47,175,0.5,0.020833333333333332,0.04,0.7857142857142857,0.8893229166666666,45.0
0.9420000000000001,1,1,47,175,0.5,0.020833333333333332,0.04,0.7857142857142857,0.8893229166666666,45.0
0.9440000000000001,1,1,47,175,0.5,0.020833333333333332,0.04,0.7857142857142857,0.8893229166666666,45.0
0.9460000000000001,1,1,47,175,0.5,0.020833333333333332,0.04,0.7857142857142857,0.8893229166666666,45.0
0.9480000000000001,1,1,47,175,0.5,0.020833333333333332,0.04,0.7857142857142857,0.8893229166666666,45.0
0.9500000000000001,1,1,47,175,0.5,0.020833333333333332,0.04,0.7857142857142857,0.8893229166666666,45.0
0.9520000000000001,1,1,47,175,0.5,0.020833333333333332,0.04,0.7857142857142857,0.8893229166666666,45.0
0.9540000000000001,1,1,47,175,0.5,0.020833333333333332,0.04,0.7857142857142857,0.8893229166666666,45.0
0.9560000000000001,1,1,47,175,0.5,0.020833333333333332,0.04,0.7857142857142857,0.8893229166666666,45.0
0.9580000000000001,1,1,47,175,0.5,0.020833333333333332,0.04,0.7857142857142857,0.8893229166666666,45.0
0.96,1,1,47,175,0.5,0.020833333333333332,0.04,0.7857142857142857,0.8893229166666666,45.0
0.962,1,1,47,175,0.5,0.020833333333333332,0.04,0.7857142857142857,0.8893229166666666,45.0
0.964,1,0,47,176,1.0,0.020833333333333332,0.04081632653061224,0.7901785714285714,0.8893229166666666,50.0
0.966,1,0,47,176,1.0,0.020833333333333332,0.04081632653061224,0.7901785714285714,0.8893229166666666,50.0
0.968,1,0,47,176,1.0,0.020833333333333332,0.04081632653061224,0.7901785714285714,0.8893229166666666,50.0
0.97,1,0,47,176,1.0,0.020833333333333332,0.04081632653061224,0.7901785714285714,0.8893229166666666,50.0
0.972,1,0,47,176,1.0,0.020833333333333332,0.04081632653061224,0.7901785714285714,0.8893229166666666,50.0
0.974,1,0,47,176,1.0,0.020833333333333332,0.04081632653061224,0.7901785714285714,0.8893229166666666,50.0
0.976,1,0,47,176,1.0,0.020833333333333332,0.04081632653061224,0.7901785714285714,0.8893229166666666,50.0
0.978,1,0,47,176,1.0,0.020833333333333332,0.04081632653061224,0.7901785714285714,0.8893229166666666,50.0
0.98,1,0,47,176,1.0,0.020833333333333332,0.04081632653061224,0.7901785714285714,0.8893229166666666,50.0
0.982,1,0,47,176,1.0,0.020833333333333332,0.04081632653061224,0.7901785714285714,0.8893229166666666,50.0
0.984,1,0,47,176,1.0,0.020833333333333332,0.04081632653061224,0.7901785714285714,0.8893229166666666,50.0
0.986,1,0,47,176,1.0,0.020833333333333332,0.04081632653061224,0.7901785714285714,0.8893229166666666,50.0
0.988,1,0,47,176,1.0,0.020833333333333332,0.04081632653061224,0.7901785714285714,0.8893229166666666,50.0
0.99,1,0,47,176,1.0,0.020833333333333332,0.04081632653061224,0.7901785714285714,0.8893229166666666,50.0
0.992,1,0,47,176,1.0,0.020833333333333332,0.04081632653061224,0.7901785714285714,0.8893229166666666,50.0
0.994,1,0,47,176,1.0,0.020833333333333332,0.04081632653061224,0.7901785714285714,0.8893229166666666,50.0
0.996,1,0,47,176,1.0,0.020833333333333332,0.04081632653061224,0.7901785714285714,0.8893229166666666,50.0
0.998,1,0,47,176,1.0,0.020833333333333332,0.04081632653061224,0.7901785714285714,0.8893229166666666,50.0
1.0,1,0,47,176,1.0,0.020833333333333332,0.04081632653061224,0.7901785714285714,0.8893229166666666,50.0
